project,contract,contract.country,method.procurement,method.selection,price.amount,price.currency,n.bids
P078971,http://search.worldbank.org/wcontractawards/procdetails/OP00011016,Romania,,,5956758.0,RON,2
P078971,http://search.worldbank.org/wcontractawards/procdetails/OP00011011,Romania,,,366119.0,EUR,4
P078971,http://search.worldbank.org/wcontractawards/procdetails/OP00011013,Romania,,,235000.0,EUR,3
P078971,http://search.worldbank.org/wcontractawards/procdetails/OP00010492,Romania,,,39993.0,EUR,2
P078971,http://search.worldbank.org/wcontractawards/procdetails/OP00010765,Romania,,,158171.0,EUR,2
P078971,http://search.worldbank.org/wcontractawards/procdetails/OP00010769,Romania,,,127714.0,EUR,3
P078971,http://search.worldbank.org/wcontractawards/procdetails/OP00011505,Romania,,,93825.0,EUR,4
P078971,http://search.worldbank.org/wcontractawards/procdetails/OP00011504,Romania,,,69281.0,EUR,4
P078971,http://search.worldbank.org/wcontractawards/procdetails/OP00011507,Romania,,,29040.0,EUR,3
P078971,http://search.worldbank.org/wcontractawards/procdetails/OP00011591,Romania,SSS- Single Source Selection,,72900.0,EUR,0
P078971,http://search.worldbank.org/wcontractawards/procdetails/OP00011014,Romania,,,134400.0,EUR,4
P078971,http://search.worldbank.org/wcontractawards/procdetails/OP00011352,Romania,,,266239.0,EUR,1
P078971,http://search.worldbank.org/wcontractawards/procdetails/OP00011850,Romania,,,78998.0,EUR,3
P078971,http://search.worldbank.org/wcontractawards/procdetails/OP00011847,Romania,,,46400.0,EUR,4
P078971,http://search.worldbank.org/wcontractawards/procdetails/OP00011849,Romania,,,31622.0,EUR,4
P078971,http://search.worldbank.org/wcontractawards/procdetails/OP00011993,Romania,,,1178229.0,EUR,1
P078971,http://search.worldbank.org/wcontractawards/procdetails/OP00011994,Romania,,,294400.0,EUR,1
P078971,http://search.worldbank.org/wcontractawards/procdetails/OP00011995,Romania,,,69750.0,EUR,2
P078971,http://search.worldbank.org/wcontractawards/procdetails/OP00011908,Romania,,,450544.0,EUR,9
,http://search.worldbank.org/wcontractawards/procdetails/OP00013010,Romania,,QCBS - Quality And Cost-Based Selection,554825.0,EUR,0
P078971,http://search.worldbank.org/wcontractawards/procdetails/OP00012948,Romania,,,5641186.0,RON,1
P078971,http://search.worldbank.org/wcontractawards/procdetails/OP00016240,Romania,CQS- Selection Based On Consultant's Qualification ,,79856.0,EUR,0
P078971,http://search.worldbank.org/wcontractawards/procdetails/OP00016516,Romania,,,666050.0,EUR,1
P078971,http://search.worldbank.org/wcontractawards/procdetails/OP00016518,Romania,,,731053.0,EUR,2
P078971,http://search.worldbank.org/wcontractawards/procdetails/OP00017972,Romania,,,911200.0,EUR,2
P078971,http://search.worldbank.org/wcontractawards/procdetails/OP00019845,Romania,INDV- Individual ,,85000.0,RON,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00017161,Romania,,,,,0
P078971,http://search.worldbank.org/wcontractawards/procdetails/OP00006223,Romania,,,3552766.0,EUR,4
P078971,http://search.worldbank.org/wcontractawards/procdetails/OP00019844,Romania,INDV- Individual ,,49600.0,EUR,0
P113421,http://search.worldbank.org/wcontractawards/procdetails/OP00023241,Afghanistan,,,15277613.0,AFN,1
P107314,http://search.worldbank.org/wcontractawards/procdetails/OP00022874,Kenya,,,2042479777.0,KES,1
P101556,http://search.worldbank.org/wcontractawards/procdetails/OP00010417,Ethiopia,,,6669302.0,ETB,4
P116410,http://search.worldbank.org/wcontractawards/procdetails/OP00014121,South Africa,,QCBS - Quality And Cost-Based Selection,30492279.0,ZAR,0
P101556,http://search.worldbank.org/wcontractawards/procdetails/OP00010417,Ethiopia,,,6669302.0,ETB,4
P116410,http://search.worldbank.org/wcontractawards/procdetails/OP00014121,South Africa,,QCBS - Quality And Cost-Based Selection,30492279.0,ZAR,0
P101556,http://search.worldbank.org/wcontractawards/procdetails/OP00015954,Ethiopia,,,10257533.0,ETB,2
P101556,http://search.worldbank.org/wcontractawards/procdetails/OP00015908,Ethiopia,,,208878556.0,ETB,23
P101556,http://search.worldbank.org/wcontractawards/procdetails/OP00016447,Ethiopia,,,98202080.0,ETB,4
,http://search.worldbank.org/wcontractawards/procdetails/OP00018155,Ethiopia,,,,,0
P101556,http://search.worldbank.org/wcontractawards/procdetails/OP00019512,Ethiopia,,,79537075.0,ETB,10
P116410,http://search.worldbank.org/wcontractawards/procdetails/OP00020009,South Africa,,,1076125764.0,ZAR,7
P116410,http://search.worldbank.org/wcontractawards/procdetails/OP00019047,South Africa,,,1717119105.0,ZAR,4
P116410,http://search.worldbank.org/wcontractawards/procdetails/OP00021979,South Africa,,,46525586.0,ZAR,2
P116410,http://search.worldbank.org/wcontractawards/procdetails/OP00021980,South Africa,,,100721063.0,ZAR,5
,http://search.worldbank.org/wcontractawards/procdetails/OP00024710,South Africa,,,,,0
P101556,http://search.worldbank.org/wcontractawards/procdetails/OP00025535,Ethiopia,,,3915561.0,USD,7
P101556,http://search.worldbank.org/wcontractawards/procdetails/OP00026014,Ethiopia,,,2375718.0,USD,6
P116410,http://search.worldbank.org/wcontractawards/procdetails/OP00026353,South Africa,,,579278343.0,ZAR,6
P098948,http://search.worldbank.org/wcontractawards/procdetails/OP00007852,Croatia,,QCBS - Quality And Cost-Based Selection,1311099.0,HRK,0
P098948,http://search.worldbank.org/wcontractawards/procdetails/OP00009146,Croatia,,QCBS - Quality And Cost-Based Selection,927000.0,HRK,0
P098948,http://search.worldbank.org/wcontractawards/procdetails/OP00009620,Croatia,,QCBS - Quality And Cost-Based Selection,440000.0,HRK,0
P098948,http://search.worldbank.org/wcontractawards/procdetails/OP00010771,Croatia,,QCBS - Quality And Cost-Based Selection,430160.0,HRK,0
P098948,http://search.worldbank.org/wcontractawards/procdetails/OP00011130,Croatia,,QCBS - Quality And Cost-Based Selection,187638.0,EUR,0
P077452,http://search.worldbank.org/wcontractawards/procdetails/OP00011627,Zambia,,QCBS - Quality And Cost-Based Selection,11338640.0,SEK,0
P077452,http://search.worldbank.org/wcontractawards/procdetails/OP00011628,Zambia,,QCBS - Quality And Cost-Based Selection,7931219700.0,ZMK,0
P098948,http://search.worldbank.org/wcontractawards/procdetails/OP00011882,Croatia,,LCS - Least Cost Selection,630320.0,HRK,0
P077452,http://search.worldbank.org/wcontractawards/procdetails/OP00013715,Zambia,,,4304311.0,USD,12
P098948,http://search.worldbank.org/wcontractawards/procdetails/OP00013945,Croatia,,QCBS - Quality And Cost-Based Selection,259202.0,EUR,0
P077452,http://search.worldbank.org/wcontractawards/procdetails/OP00015342,Zambia,,,3910.0,USD,14
,http://search.worldbank.org/wcontractawards/procdetails/OP00015495,Croatia,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00017390,Croatia,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00017995,Croatia,,,,,0
P077452,http://search.worldbank.org/wcontractawards/procdetails/OP00018286,Zambia,,,2781965.0,USD,5
P077452,http://search.worldbank.org/wcontractawards/procdetails/OP00018286,Zambia,,,2781965.0,USD,5
P077452,http://search.worldbank.org/wcontractawards/procdetails/OP00018392,Zambia,,,2315061.0,USD,11
P077452,http://search.worldbank.org/wcontractawards/procdetails/OP00019813,Zambia,,,1824940.0,USD,8
P077452,http://search.worldbank.org/wcontractawards/procdetails/OP00019811,Zambia,,,8111772.0,USD,8
P077452,http://search.worldbank.org/wcontractawards/procdetails/OP00020229,Zambia,,,2066444.0,USD,5
P077452,http://search.worldbank.org/wcontractawards/procdetails/OP00022391,Zambia,,,1171754.0,USD,18
P077452,http://search.worldbank.org/wcontractawards/procdetails/OP00022393,Zambia,,,5928045.0,USD,11
P077452,http://search.worldbank.org/wcontractawards/procdetails/OP00022389,Zambia,,,1824940.0,USD,8
P077452,http://search.worldbank.org/wcontractawards/procdetails/OP00023515,Zambia,,,5536855.0,USD,9
P102117,http://search.worldbank.org/wcontractawards/procdetails/OP00009045,Azerbaijan,,QCBS - Quality And Cost-Based Selection,98772.0,AZN,0
P102117,http://search.worldbank.org/wcontractawards/procdetails/OP00009047,Azerbaijan,,QCBS - Quality And Cost-Based Selection,155962.0,AZN,0
P102117,http://search.worldbank.org/wcontractawards/procdetails/OP00009042,Azerbaijan,,QCBS - Quality And Cost-Based Selection,34484.0,AZN,0
P102117,http://search.worldbank.org/wcontractawards/procdetails/OP00009043,Azerbaijan,,QCBS - Quality And Cost-Based Selection,114138.0,AZN,0
P102117,http://search.worldbank.org/wcontractawards/procdetails/OP00009046,Azerbaijan,,QCBS - Quality And Cost-Based Selection,54728.0,AZN,0
P102117,http://search.worldbank.org/wcontractawards/procdetails/OP00009048,Azerbaijan,,QCBS - Quality And Cost-Based Selection,23142.0,AZN,0
P102117,http://search.worldbank.org/wcontractawards/procdetails/OP00009049,Azerbaijan,,QCBS - Quality And Cost-Based Selection,34558.0,AZN,0
P102117,http://search.worldbank.org/wcontractawards/procdetails/OP00009041,Azerbaijan,,QCBS - Quality And Cost-Based Selection,162572.0,AZN,0
P102117,http://search.worldbank.org/wcontractawards/procdetails/OP00009044,Azerbaijan,,QCBS - Quality And Cost-Based Selection,80035.0,AZN,0
P102117,http://search.worldbank.org/wcontractawards/procdetails/OP00009108,Azerbaijan,DIR- Direct Contracting,,53390.0,AZN,0
P102117,http://search.worldbank.org/wcontractawards/procdetails/OP00009298,Azerbaijan,SSS- Single Source Selection,,259682.0,AZN,0
P093132,http://search.worldbank.org/wcontractawards/procdetails/OP00017836,Sri Lanka,,,724653906.0,LKR,1
P093132,http://search.worldbank.org/wcontractawards/procdetails/OP00018794,Sri Lanka,,,33399000.0,LKR,1
P093132,http://search.worldbank.org/wcontractawards/procdetails/OP00018795,Sri Lanka,,,2600000.0,LKR,1
P112334,http://search.worldbank.org/wcontractawards/procdetails/OP00009718,Uganda,,QCBS - Quality And Cost-Based Selection,172044000.0,UGX,0
P112334,http://search.worldbank.org/wcontractawards/procdetails/OP00010600,Uganda,,,2059958.0,USD,3
P112334,http://search.worldbank.org/wcontractawards/procdetails/OP00010594,Uganda,,,1169282.0,USD,4
P112334,http://search.worldbank.org/wcontractawards/procdetails/OP00010592,Uganda,,,935793.0,USD,2
P112334,http://search.worldbank.org/wcontractawards/procdetails/OP00010598,Uganda,,,914306.0,USD,1
P112334,http://search.worldbank.org/wcontractawards/procdetails/OP00010588,Uganda,,,946221.0,USD,4
P112334,http://search.worldbank.org/wcontractawards/procdetails/OP00010599,Uganda,,,914306.0,USD,4
P112334,http://search.worldbank.org/wcontractawards/procdetails/OP00013143,Uganda,,,1374147.0,USD,3
P112334,http://search.worldbank.org/wcontractawards/procdetails/OP00013142,Uganda,,,2498423.0,USD,3
P112334,http://search.worldbank.org/wcontractawards/procdetails/OP00013141,Uganda,,,978590.0,USD,3
P112334,http://search.worldbank.org/wcontractawards/procdetails/OP00014798,Uganda,,,849522.0,USD,4
P112334,http://search.worldbank.org/wcontractawards/procdetails/OP00014803,Uganda,,,877664.0,USD,4
P112334,http://search.worldbank.org/wcontractawards/procdetails/OP00014801,Uganda,,,874157.0,USD,4
P112334,http://search.worldbank.org/wcontractawards/procdetails/OP00014802,Uganda,,,840802.0,USD,4
P112334,http://search.worldbank.org/wcontractawards/procdetails/OP00014806,Uganda,,,864871.0,USD,5
P112334,http://search.worldbank.org/wcontractawards/procdetails/OP00013064,Uganda,,,635984.0,USD,3
P112334,http://search.worldbank.org/wcontractawards/procdetails/OP00016293,Uganda,,,1302893.0,USD,4
P112334,http://search.worldbank.org/wcontractawards/procdetails/OP00016970,Uganda,,,1045205.0,USD,3
P112334,http://search.worldbank.org/wcontractawards/procdetails/OP00016968,Uganda,,,2760785.0,USD,3
P112334,http://search.worldbank.org/wcontractawards/procdetails/OP00016972,Uganda,,,3498726.0,USD,3
P112334,http://search.worldbank.org/wcontractawards/procdetails/OP00016980,Uganda,,,3545606.0,USD,3
P112334,http://search.worldbank.org/wcontractawards/procdetails/OP00017476,Uganda,,,266733.0,USD,3
P112334,http://search.worldbank.org/wcontractawards/procdetails/OP00017479,Uganda,,,349732.0,USD,3
P112334,http://search.worldbank.org/wcontractawards/procdetails/OP00017477,Uganda,,,389545.0,USD,3
P112334,http://search.worldbank.org/wcontractawards/procdetails/OP00017481,Uganda,,,663054.0,USD,3
P112334,http://search.worldbank.org/wcontractawards/procdetails/OP00017475,Uganda,,,269428.0,USD,3
P112334,http://search.worldbank.org/wcontractawards/procdetails/OP00022382,Uganda,,,1909038562.0,UGX,12
P112334,http://search.worldbank.org/wcontractawards/procdetails/OP00022384,Uganda,,,957555000.0,UGX,9
,http://search.worldbank.org/wcontractawards/procdetails/OP00026897,Uganda,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00027347,Romania,,,2192354.0,RON,0
P090309,http://search.worldbank.org/wcontractawards/procdetails/OP00027346,Romania,,,3289668.0,RON,3
P090309,http://search.worldbank.org/wcontractawards/procdetails/OP00028342,Romania,,,208200.0,RON,2
P090309,http://search.worldbank.org/wcontractawards/procdetails/OP00028705,Romania,,,18544336.0,RON,2
P115634,http://search.worldbank.org/wcontractawards/procdetails/OP00031430,Moldova,SSS- Single Source Selection ,,6383.0,EUR,0
P115634,http://search.worldbank.org/wcontractawards/procdetails/OP00032780,Moldova,,,21483405.0,MDL,5
P093050,http://search.worldbank.org/wcontractawards/procdetails/OP00012067,Russian Federation,,,125909597.0,RUB,2
P120628,http://search.worldbank.org/wcontractawards/procdetails/OP00013795,Tajikistan,,,102002.0,USD,4
P120628,http://search.worldbank.org/wcontractawards/procdetails/OP00013818,Tajikistan,,,46375.0,USD,4
P120628,http://search.worldbank.org/wcontractawards/procdetails/OP00013803,Tajikistan,,,7578.0,USD,4
P093050,http://search.worldbank.org/wcontractawards/procdetails/OP00014543,Russian Federation,CQS- Selection Based On Consultant's Qualification ,,5438961.0,RUB,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00014570,Russian Federation,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00015214,Russian Federation,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00015213,Russian Federation,,,,,0
P093050,http://search.worldbank.org/wcontractawards/procdetails/OP00015215,Russian Federation,,,226840388.0,RUB,2
P093050,http://search.worldbank.org/wcontractawards/procdetails/OP00020989,Russian Federation,,,199572538.0,RUB,4
,http://search.worldbank.org/wcontractawards/procdetails/OP00026207,Russian Federation,,,,,0
P093050,http://search.worldbank.org/wcontractawards/procdetails/OP00026205,Russian Federation,,,82273570.0,RUB,2
,http://search.worldbank.org/wcontractawards/procdetails/OP00026207,Russian Federation,,,,,0
P093050,http://search.worldbank.org/wcontractawards/procdetails/OP00026205,Russian Federation,,,82273570.0,RUB,2
P093050,http://search.worldbank.org/wcontractawards/procdetails/OP00028069,Russian Federation,,,270126404.0,RUB,4
,http://search.worldbank.org/wcontractawards/procdetails/OP00014499,Brazil,,,,,0
P111996,http://search.worldbank.org/wcontractawards/procdetails/OP00015532,Brazil,,,543173870.0,BRL,5
P111669,http://search.worldbank.org/wcontractawards/procdetails/OP00018820,Sao Tome and Principe,INDV- Individual ,,119224.0,USD,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00018910,Sao Tome and Principe,,,,,0
P111669,http://search.worldbank.org/wcontractawards/procdetails/OP00028521,Sao Tome and Principe,SSS- Single Source Selection ,,16840.0,USD,0
P111669,http://search.worldbank.org/wcontractawards/procdetails/OP00028652,Sao Tome and Principe,INDV- Individual ,,14400.0,USD,0
P111669,http://search.worldbank.org/wcontractawards/procdetails/OP00028548,Sao Tome and Principe,SSS- Single Source Selection ,,50000.0,USD,0
P111669,http://search.worldbank.org/wcontractawards/procdetails/OP00028661,Sao Tome and Principe,INDV- Individual,,57265.0,USD,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00016977,Azerbaijan,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00019677,Azerbaijan,,,,,0
P120321,http://search.worldbank.org/wcontractawards/procdetails/OP00030966,Azerbaijan,,,3686210.0,AZN,2
P080054,http://search.worldbank.org/wcontractawards/procdetails/OP00016341,Lao People's Democratic Republic,,,472000.0,USD,6
P117242,http://search.worldbank.org/wcontractawards/procdetails/OP00008844,Tanzania,CQS- Selection Based On Consultant's Qualification,,56250.0,USD,0
P117242,http://search.worldbank.org/wcontractawards/procdetails/OP00008843,Tanzania,CQS- Selection Based On Consultant's Qualification,,35306.0,USD,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00014324,Tanzania,,,,,0
P117242,http://search.worldbank.org/wcontractawards/procdetails/OP00017758,Tanzania,,,16651500.0,TZS,1
P117242,http://search.worldbank.org/wcontractawards/procdetails/OP00017757,Tanzania,,,117215.0,USD,1
P117242,http://search.worldbank.org/wcontractawards/procdetails/OP00017756,Tanzania,,,117215.0,USD,1
P117242,http://search.worldbank.org/wcontractawards/procdetails/OP00017755,Tanzania,,,80881.0,USD,1
P090675,http://search.worldbank.org/wcontractawards/procdetails/OP00025154,Bosnia and Herzegovina,,,56449176.0,BAM,7
P109648,http://search.worldbank.org/wcontractawards/procdetails/OP00009701,Cambodia,,QBS - Quality Based Selection,114500.0,USD,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00010490,Nicaragua,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00010491,Nicaragua,,,,,0
P109648,http://search.worldbank.org/wcontractawards/procdetails/OP00012433,Cambodia,,,91700.0,USD,5
P109648,http://search.worldbank.org/wcontractawards/procdetails/OP00012434,Cambodia,,,21780.0,USD,7
P109648,http://search.worldbank.org/wcontractawards/procdetails/OP00012435,Cambodia,,,28642.0,USD,2
P109648,http://search.worldbank.org/wcontractawards/procdetails/OP00012436,Cambodia,,,58193.0,USD,5
,http://search.worldbank.org/wcontractawards/procdetails/OP00019228,Nicaragua,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00025642,Nicaragua,,,,,0
P082144,http://search.worldbank.org/wcontractawards/procdetails/OP00010270,Philippines,,,315252355.0,PHP,4
P082144,http://search.worldbank.org/wcontractawards/procdetails/OP00010855,Philippines,,QCBS - Quality And Cost-Based Selection,22523379.0,PHP,0
P096823,http://search.worldbank.org/wcontractawards/procdetails/OP00007142,Serbia,,,57753704.0,RSD,3
P096823,http://search.worldbank.org/wcontractawards/procdetails/OP00008373,Serbia,,,120857639.0,RSD,2
P096823,http://search.worldbank.org/wcontractawards/procdetails/OP00010021,Serbia,CQS- Selection Based On Consultant's Qualification,,105694.0,USD,0
P096823,http://search.worldbank.org/wcontractawards/procdetails/OP00010019,Serbia,CQS- Selection Based On Consultant's Qualification,,73160.0,EUR,0
P096823,http://search.worldbank.org/wcontractawards/procdetails/OP00010020,Serbia,CQS- Selection Based On Consultant's Qualification,,19883.0,EUR,0
P096823,http://search.worldbank.org/wcontractawards/procdetails/OP00010017,Serbia,,,37128018.0,RSD,2
P082144,http://search.worldbank.org/wcontractawards/procdetails/OP00010855,Philippines,,QCBS - Quality And Cost-Based Selection,22523379.0,PHP,0
P096823,http://search.worldbank.org/wcontractawards/procdetails/OP00007142,Serbia,,,57753704.0,RSD,3
P096823,http://search.worldbank.org/wcontractawards/procdetails/OP00008373,Serbia,,,120857639.0,RSD,2
P096823,http://search.worldbank.org/wcontractawards/procdetails/OP00010021,Serbia,CQS- Selection Based On Consultant's Qualification,,105694.0,USD,0
P096823,http://search.worldbank.org/wcontractawards/procdetails/OP00010019,Serbia,CQS- Selection Based On Consultant's Qualification,,73160.0,EUR,0
P096823,http://search.worldbank.org/wcontractawards/procdetails/OP00010020,Serbia,CQS- Selection Based On Consultant's Qualification,,19883.0,EUR,0
P096823,http://search.worldbank.org/wcontractawards/procdetails/OP00010017,Serbia,,,37128018.0,RSD,2
P096823,http://search.worldbank.org/wcontractawards/procdetails/OP00011160,Serbia,,FBS - Selection Under a Fixed Budget,448980.0,EUR,0
P096823,http://search.worldbank.org/wcontractawards/procdetails/OP00019758,Serbia,,,82666849.0,RSD,3
P096823,http://search.worldbank.org/wcontractawards/procdetails/OP00023481,Serbia,,QCBS,186675.0,EUR,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00030071,Argentina,,,,,0
P096823,http://search.worldbank.org/wcontractawards/procdetails/OP00030764,Serbia,,,168281337.0,RSD,2
P096823,http://search.worldbank.org/wcontractawards/procdetails/OP00031135,Serbia,,,12524998.0,RSD,1
P096823,http://search.worldbank.org/wcontractawards/procdetails/OP00031133,Serbia,,,17798593.0,RSD,2
P095563,http://search.worldbank.org/wcontractawards/procdetails/OP00010132,Peru,,,18703021.0,PEN,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00006585,Peru,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00006358,Peru,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00012453,Peru,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00011695,Peru,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00011910,Peru,,,,,0
P095563,http://search.worldbank.org/wcontractawards/procdetails/OP00010132,Peru,,,18703021.0,PEN,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00006585,Peru,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00006358,Peru,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00012453,Peru,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00011695,Peru,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00011910,Peru,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00013124,Peru,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00017595,Peru,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00017594,Peru,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00017725,Peru,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00017726,Peru,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00020118,Peru,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00020119,Peru,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00020117,Peru,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00020123,Peru,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00020121,Peru,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00020120,Peru,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00020122,Peru,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00024481,Peru,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00024587,Peru,,,,,0
P108882,http://search.worldbank.org/wcontractawards/procdetails/OP00014882,Zambia,CQS- Selection Based On Consultant's Qualification ,,32000.0,USD,0
P108882,http://search.worldbank.org/wcontractawards/procdetails/OP00014884,Zambia,CQS- Selection Based On Consultant's Qualification ,,66000.0,USD,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00014868,Zambia,,,,,0
P108882,http://search.worldbank.org/wcontractawards/procdetails/OP00014908,Zambia,SSS- Single Source Selection ,,10900.0,USD,0
P108882,http://search.worldbank.org/wcontractawards/procdetails/OP00014909,Zambia,CQS- Selection Based On Consultant's Qualification ,,40000.0,USD,0
P121231,http://search.worldbank.org/wcontractawards/procdetails/OP00027077,Moldova,,,3377852.0,MDL,3
,http://search.worldbank.org/wcontractawards/procdetails/OP00027078,Moldova,,,,,0
P121231,http://search.worldbank.org/wcontractawards/procdetails/OP00028736,Moldova,,,747000.0,USD,6
P121231,http://search.worldbank.org/wcontractawards/procdetails/OP00028737,Moldova,,,1045451.0,USD,8
P121231,http://search.worldbank.org/wcontractawards/procdetails/OP00029097,Moldova,CQS- Selection Based On Consultant's Qualification ,,138040.0,EUR,0
P121231,http://search.worldbank.org/wcontractawards/procdetails/OP00032282,Moldova,,,6608700.0,USD,5
P114609,http://search.worldbank.org/wcontractawards/procdetails/OP00013198,Lao People's Democratic Republic,,,996000.0,USD,5
,http://search.worldbank.org/wcontractawards/procdetails/OP00010686,Argentina,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00013993,Argentina,,,,,0
P114609,http://search.worldbank.org/wcontractawards/procdetails/OP00015919,Lao People's Democratic Republic,,,608860.0,USD,10
,http://search.worldbank.org/wcontractawards/procdetails/OP00026625,Argentina,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00028700,"Congo, Democratic Republic of",,,,,0
P104041,http://search.worldbank.org/wcontractawards/procdetails/OP00028861,"Congo, Democratic Republic of",,,1624893.0,USD,1
P075399,http://search.worldbank.org/wcontractawards/procdetails/OP00015375,Vietnam,CQS- Selection Based On Consultant's Qualification ,,24420.0,USD,0
P075399,http://search.worldbank.org/wcontractawards/procdetails/OP00017985,Vietnam,CQS- Selection Based On Consultant's Qualification ,,2798200000.0,VND,0
P075399,http://search.worldbank.org/wcontractawards/procdetails/OP00017984,Vietnam,,,118828.0,USD,1
P075399,http://search.worldbank.org/wcontractawards/procdetails/OP00022677,Vietnam,CQS- Selection Based On Consultant's Qualification ,,182669.0,USD,0
P075399,http://search.worldbank.org/wcontractawards/procdetails/OP00022678,Vietnam,,,3880436740.0,VND,0
P119939,http://search.worldbank.org/wcontractawards/procdetails/OP00027228,Uzbekistan,,,1250964.0,USD,5
P119939,http://search.worldbank.org/wcontractawards/procdetails/OP00027227,Uzbekistan,,,7888580.0,USD,7
P119939,http://search.worldbank.org/wcontractawards/procdetails/OP00027225,Uzbekistan,,,24178400.0,USD,9
P119939,http://search.worldbank.org/wcontractawards/procdetails/OP00027226,Uzbekistan,,,24178400.0,USD,9
P106259,http://search.worldbank.org/wcontractawards/procdetails/OP00028498,Afghanistan,,,2183627.0,USD,1
P125268,http://search.worldbank.org/wcontractawards/procdetails/OP00013504,Europe and Central Asia,SSS- Single Source Selection ,,329720.0,USD,0
P073763,http://search.worldbank.org/wcontractawards/procdetails/OP00008192,Vietnam,,,2367530958.0,VND,1
P073763,http://search.worldbank.org/wcontractawards/procdetails/OP00009469,Vietnam,,,99996000000.0,VND,1
P073763,http://search.worldbank.org/wcontractawards/procdetails/OP00009931,Vietnam,,,158503466264.0,VND,1
,http://search.worldbank.org/wcontractawards/procdetails/OP00009930,Argentina,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00010156,Argentina,,,,,0
P073763,http://search.worldbank.org/wcontractawards/procdetails/OP00010458,Vietnam,,QCBS - Quality And Cost-Based Selection,3033250000.0,VND,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00009929,Argentina,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00011124,Argentina,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00011127,Argentina,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00011125,Argentina,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00011250,Argentina,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00010156,Argentina,,,,,0
P073763,http://search.worldbank.org/wcontractawards/procdetails/OP00010458,Vietnam,,QCBS - Quality And Cost-Based Selection,3033250000.0,VND,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00009929,Argentina,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00011124,Argentina,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00011127,Argentina,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00011125,Argentina,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00011250,Argentina,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00013976,Argentina,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00013977,Argentina,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00014394,Argentina,,,,,0
,http://search.worldbank.org/wcontractawards/procdetails/OP00014481,Argentina,,,,,0
