contract,bidder,status,amount,currency
http://search.worldbank.org/wcontractawards/procdetails/OP00023477,Educational Research Center Lot 5,Rejected,266579.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00023477,Evans Brothers Nigeria Ltd Lot 5,Rejected,393871.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00023477,Liberty Link/Macmillian Publishers Nigeria Ltd Lot 5,Rejected,594891.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00023482,Pearson Education Lot 8,Awarded,675266.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00023482,Laxmi Publications Ltd Lot 8,Evaluated,412975.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00023482,Educational Research Center Lot 8,Rejected,277714.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00023482,Evans Brothers Nigeria Ltd Lot 8,Rejected,739318.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00023482,Liberty Link/Macmillian Publishers Nigeria Ltd Lot 8,Rejected,816999.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00023482,Winmat Publishers & Repro India Ltd Lot 8,Rejected,1084209.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00007978,M/S SoftwareApplication (U)Ltd,Awarded,31824.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00010357,VISTA GROUP DOOEL Skopje,Awarded,,
http://search.worldbank.org/wcontractawards/procdetails/OP00010357,ULTRA DOO SKOPJE,Evaluated,,
http://search.worldbank.org/wcontractawards/procdetails/OP00010357,ASSECO SEE - SOUTH EASTERN EUROPE - DOOEL SKOPJE,Rejected,,
http://search.worldbank.org/wcontractawards/procdetails/OP00010357,SRC -Systems Integration DOOEL Skopje,Rejected,,
http://search.worldbank.org/wcontractawards/procdetails/OP00012410,KING ICT d.o.o.e.I Skopje,Awarded,87771.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00012410,INFINITE SOLUTION,Evaluated,95487.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00012410,NEOCOM SKOPJE MACEDONIA,Evaluated,113947.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00012410,ASSEKO-SEE,Evaluated,109704.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00019928,SAVA GmbH & Co. KG,Awarded,4721773800.0,BYR
http://search.worldbank.org/wcontractawards/procdetails/OP00019928,Tredi SA,Evaluated,7229908120.0,BYR
http://search.worldbank.org/wcontractawards/procdetails/OP00024857,Damen Shipyards Gorinchem,Awarded,4450000.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00024857,Unit Export Ltd,Evaluated,1536112.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00024857,Darnugol Associates,Evaluated,3500000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00024857,Rokel General Supplies,Evaluated,5467372.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00024857,Cantiere Navale Vittoria SpA,Evaluated,6980000.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00024857,Johs Gram-Hanssenais,Evaluated,8696649.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00026366,M/S PCI Ltd.,Awarded,179549212.0,INR
http://search.worldbank.org/wcontractawards/procdetails/OP00026374,M/s MADHAV ENGINEERS PVT. LTD,Awarded,43547000.0,INR
http://search.worldbank.org/wcontractawards/procdetails/OP00026375,M/s MADHAV ENGINEERS PVT. LTD,Awarded,42249060.0,INR
http://search.worldbank.org/wcontractawards/procdetails/OP00026368,M/s PCI Ltd,Awarded,43656000.0,INR
http://search.worldbank.org/wcontractawards/procdetails/OP00026368,M/s. Omicron Energy Solutions Pvt. Ltd.,Evaluated,21750000.0,INR
http://search.worldbank.org/wcontractawards/procdetails/OP00026368,M/s. Megger India Pvt. Ltd.,Evaluated,26706000.0,INR
http://search.worldbank.org/wcontractawards/procdetails/OP00026363,M/s. BEML Ltd.,Awarded,208255073.0,INR
http://search.worldbank.org/wcontractawards/procdetails/OP00026370,M/s PCI Ltd,Awarded,6581448.0,INR
http://search.worldbank.org/wcontractawards/procdetails/OP00026373,M/s MADHAV ENGINEERS PVT. LTD,Awarded,6800000.0,INR
http://search.worldbank.org/wcontractawards/procdetails/OP00026373,M/s. PCI Ltd.,Evaluated,14163312.0,INR
http://search.worldbank.org/wcontractawards/procdetails/OP00026369,M/s Megger (India) Pvt Ltd.,Awarded,129491906.0,INR
http://search.worldbank.org/wcontractawards/procdetails/OP00026369,M/s. BAUR PROf-Und Messtechnik GmbH,Evaluated,157829536.0,INR
http://search.worldbank.org/wcontractawards/procdetails/OP00026371,M/s Akshar Marketing,Awarded,3436000.0,INR
http://search.worldbank.org/wcontractawards/procdetails/OP00026371,M/s. Total Solutions,Evaluated,3951650.0,INR
http://search.worldbank.org/wcontractawards/procdetails/OP00007955,Henan WeijiaIndustrial Co. LTD,Awarded,8396800.0,CNY
http://search.worldbank.org/wcontractawards/procdetails/OP00012943,Anhui Hongling Mechanical & Electrical Meter Group Co.LTD,Awarded,4188000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00012943,Gowharrud IEPC Co,Evaluated,4269876.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00012943,Lieferung Iindustrievertrtung Bauengineerring GmbH «MK-3» « Spets Polimer,Rejected,,
http://search.worldbank.org/wcontractawards/procdetails/OP00012944,"""Ural fuel-energy construction company"" Ltd. «MK-3 Tashkent division» «Spets Polimer montaj sanatsiya» Ltd",Awarded,3106172.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00012944,Obi Hayot Ltd.,Evaluated,3676451.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00012944,Gowharrud IEPC Co,Evaluated,3967531.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00012944,DEAIL Construction,Evaluated,3840459.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00013742,Glencore Grainin B.V,Awarded,14821000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00013742,Midgulf Services Ltd,Evaluated,15499050.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00013742,Huyton Inc,Rejected,15092250.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00013742,Commitrade Ltd,Rejected,15360000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00014953,Glencore Grain B.V,Awarded,13895000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00014953,Midgulf Services Ltd,Evaluated,14187950.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00014953,Huyton Inc,Evaluated,14218750.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00014767,Midgulf Services Ltd,Awarded,14749500.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00014767,Glencore Grainin B.V,Evaluated,15050000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00014767,Commitrade inc,Evaluated,15365000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00014767,Huyton Inc,Evaluated,15648750.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00014767,Seaboard Overseas LTD,Rejected,,
http://search.worldbank.org/wcontractawards/procdetails/OP00014767,Loius Dreyfus Commodities LTD,Rejected,14803750.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00014767,Hakan Agro DMCC,Rejected,15985000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00015676,Glencore Grain B.V,Awarded,13414500.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00015676,Huyton Inc,Evaluated,13742500.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00015676,Export Trading,Evaluated,13825000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00015676,Midgulf Services Ltd,Evaluated,14349450.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00015676,Hakan Agro DMCC,Rejected,13495000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00015676,Seaboard Overseas LTD,Rejected,13739650.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00015676,Loius Dreyfus Commodities LTD,Rejected,14047750.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00015925,"""10-Qishloq Qurilish Korhonasi Ltd"" with sub-contractor ""PMK-2 Ltd""",Awarded,2063837956.0,UZS
http://search.worldbank.org/wcontractawards/procdetails/OP00015925,Horizon Trading & Contracting,Evaluated,1836335.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00015925,Shohruh Binokor Quruvchi,Evaluated,2201500000.0,UZS
http://search.worldbank.org/wcontractawards/procdetails/OP00015925,MK-3 Ltd,Evaluated,2749194076.0,UZS
http://search.worldbank.org/wcontractawards/procdetails/OP00015925,SRSMU-3,Rejected,2338666289.0,UZS
http://search.worldbank.org/wcontractawards/procdetails/OP00015925,Kuken ??S,Rejected,2358889035.0,UZS
http://search.worldbank.org/wcontractawards/procdetails/OP00015925,Shohruh Binokor Quruvchi,Rejected,2201500000.0,UZS
http://search.worldbank.org/wcontractawards/procdetails/OP00015923,Shohruh Binokor Quruvchi,Awarded,1895316860.0,UZS
http://search.worldbank.org/wcontractawards/procdetails/OP00015923,Horizon Trading & Contracting,Evaluated,1655301.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00015923,Mahsus Mehanizatsiyalashgan Suv Qurilish,Rejected,2231866100.0,UZS
http://search.worldbank.org/wcontractawards/procdetails/OP00015923,SRSMU-3,Rejected,2084551089.0,UZS
http://search.worldbank.org/wcontractawards/procdetails/OP00015923,"""New Tech Samarkand"" Ltd",Rejected,1852364000.0,UZS
http://search.worldbank.org/wcontractawards/procdetails/OP00015923,10-Qishloq Qurilish Korhonasi Ltd,Rejected,1826410570.0,UZS
http://search.worldbank.org/wcontractawards/procdetails/OP00016156,Glencore Grain B.V,Awarded,13400000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00016156,Loius Dreyfus Commodities LTD,Evaluated,13442950.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00016156,Seaboard Overseas LTD,Evaluated,14159750.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00016156,Olam International Ltd,Evaluated,14558750.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00016156,Cargill International Ltd,Rejected,,
http://search.worldbank.org/wcontractawards/procdetails/OP00016156,Hakan Agro DMCC,Rejected,13202500.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00016156,Export Trading,Rejected,13780950.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00016156,Huyton Inc,Rejected,13920850.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00016156,Midgulf Services Ltd,Rejected,14456150.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00019486,Huyton Inc,Awarded,15710000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00019486,Midgulf Services Ltd,Evaluated,16075040.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00019486,Hakan Agro DMCC,Evaluated,16135000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00019486,Glencore Grain B.V,Evaluated,16188000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00019486,Loius Dreyfus Commodities LTD,Evaluated,16326920.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00019486,Seaboard Overseas LTD,Evaluated,16542000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00019486,Commitrade Limited,Evaluated,16680000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00019486,Promissing Trading,Rejected,15656000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00020282,Samarkand Uzbekgazsuvkurilish,Awarded,1533515726.0,UZS
http://search.worldbank.org/wcontractawards/procdetails/OP00020282,JV Base Corporation and Samkoravtodorbizness,Rejected,1934413.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00020282,Sunir Iran Power and Water Equipment & Services Export Company,Rejected,1167079.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00020282,Bahzar Kuruvchi,Rejected,1777143130.0,UZS
http://search.worldbank.org/wcontractawards/procdetails/OP00020282,Kuken ??S,Rejected,1981823000.0,UZS
http://search.worldbank.org/wcontractawards/procdetails/OP00020283,Samarkand Uzbekgazsuvkurilish,Awarded,1085324607.0,UZS
http://search.worldbank.org/wcontractawards/procdetails/OP00020283,Sunir Iran Power and Water Equipment & Services Export Company,Rejected,959249.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00020283,Kuken ??S,Rejected,1130697917.0,UZS
http://search.worldbank.org/wcontractawards/procdetails/OP00020682,Commitrade Limited,Awarded,14804500.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00020682,Hakan Agro DMCC,Evaluated,14875000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00020682,Huyton INC,Rejected,14748750.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00020682,Midgulf Services Ltd,Rejected,14968350.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00020682,Gelencore Grain B.V,Rejected,15085000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00020682,Promising Trading,Rejected,15085000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00020682,Sea Board,Rejected,15342250.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00020682,Loius Dreyfus Commodities LTD,Rejected,15758850.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00022030,"PF ""Bahzar Kuruvchi""",Awarded,2030110.0,UZS
http://search.worldbank.org/wcontractawards/procdetails/OP00022030,"PF ""Shohruh Binokor Kuruvchi""",Evaluated,2130110090.0,UZS
http://search.worldbank.org/wcontractawards/procdetails/OP00022030,"PF ""Shohizinda""",Rejected,2421718100.0,UZS
http://search.worldbank.org/wcontractawards/procdetails/OP00022030,SUNIR CO.,Rejected,1981384.0,UZS
http://search.worldbank.org/wcontractawards/procdetails/OP00022032,"PF ""Shohruh Binokor Kuruvchi""",Awarded,2160215110.0,UZS
http://search.worldbank.org/wcontractawards/procdetails/OP00022032,"PF ""Bahzar Kuruvchi""",Evaluated,2400663100.0,UZS
http://search.worldbank.org/wcontractawards/procdetails/OP00022032,"PF ""Shohizinda""",Rejected,2614915100.0,UZS
http://search.worldbank.org/wcontractawards/procdetails/OP00022032,SUNIR CO.,Rejected,1346380415.0,UZS
http://search.worldbank.org/wcontractawards/procdetails/OP00024903,Progress Vega Plus LLC,Awarded,2220125.0,UZS
http://search.worldbank.org/wcontractawards/procdetails/OP00024903,Bukhara Covrov Service LLC,Rejected,,
http://search.worldbank.org/wcontractawards/procdetails/OP00025090,Shohruh Binokor Kuruvchi,Awarded,1803062910.0,UZS
http://search.worldbank.org/wcontractawards/procdetails/OP00025090,Bahzar Kuruvchi,Rejected,2014500830.0,UZS
http://search.worldbank.org/wcontractawards/procdetails/OP00008171,TECNICAS REUNIDASS.A,Awarded,43859300.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00008171,FERNAS-OZTAS,Rejected,10988000.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00008171,IRAN ITOK,Rejected,78510226.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00008171,CALIK ENERJI,Rejected,9060000.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00008171,FARAB-ESER,Rejected,31506172.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00008171,TOKAR YENIGUNJV,Rejected,9601960.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00008171,TURKERLER INSAAT,Rejected,9601960.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00008171,ABB S.P.APROCESSAUTOMATIO DIVISION,Rejected,27175060.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00008962,China TianchenEngineering Corporation,Awarded,77224900.0,TRY
http://search.worldbank.org/wcontractawards/procdetails/OP00008962,Punj Lloyd - AtillaDogan (JV),Evaluated,46909752.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00008962,Ukmaftogazbud -Turkerler -Indet (JV),Evaluated,232548328.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00008962,Oztas - Fernas(JV),Rejected,119455400.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00008962,Habau - PPS - PSE(JV),Rejected,788380299.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00008736,Xian ElectricEngineering,Awarded,2078300.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00008736,PKU FounderCommodities Group Co. Ltd,Evaluated,2463000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00008736,### LLP,Evaluated,2661229.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00008736,TBEA Co.LTD,Evaluated,3119800.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00008736,SIEMENS AG,Evaluated,7344782.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00008736,CATIC BEIJINGCO.LTD,Rejected,2550403.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00008736,ARKUL GROUP,Rejected,2531200.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00008736,China Shanghai(Group) Corp.For Foreign Economic & Technological Cooperation,Rejected,2600000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00008738,Xian ElectricEngineering,Awarded,3393500.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00008738,### LLP,Evaluated,4498071.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00008738,ZETO,Evaluated,5770476.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00008738,CATIC BEIJINGCO.LTD,Rejected,3382863.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00008738,PKU FounderCommodities Group Co. Ltd,Rejected,3769680.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00008738,China Shanghai(Group) Corp.For Foreign Economic & Technological Cooperation,Rejected,4200000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00008738,TBEA Co.LTD,Rejected,3959210.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00011865,Xian Electric Engineering,Awarded,3172780.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00011865,Paruthi Engineers Pvt. Ltd,Evaluated,4031955.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00011865,Avic International Beijing Co. Ltd,Evaluated,4071227.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00011865,Shanghai Electric Power Transmission and Distribution Engineering Co. Ltd,Rejected,2493603.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00011864,Xian Electric Engineering,Awarded,11026296.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00011864,Avic International Beijing Co. Ltd,Evaluated,13258788.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00011864,Paruthi Engineers Pvt. Ltd,Evaluated,13944499.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00011864,Shanghai Electric Power Transmission and Distribution Engineering Co. Ltd,Rejected,9014811.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00007978,M/S SoftwareApplication (U)Ltd,Awarded,31824.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00010357,VISTA GROUP DOOEL Skopje,Awarded,,
http://search.worldbank.org/wcontractawards/procdetails/OP00010357,ULTRA DOO SKOPJE,Evaluated,,
http://search.worldbank.org/wcontractawards/procdetails/OP00010357,ASSECO SEE - SOUTH EASTERN EUROPE - DOOEL SKOPJE,Rejected,,
http://search.worldbank.org/wcontractawards/procdetails/OP00010357,SRC -Systems Integration DOOEL Skopje,Rejected,,
http://search.worldbank.org/wcontractawards/procdetails/OP00012410,KING ICT d.o.o.e.I Skopje,Awarded,87771.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00012410,INFINITE SOLUTION,Evaluated,95487.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00012410,NEOCOM SKOPJE MACEDONIA,Evaluated,113947.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00012410,ASSEKO-SEE,Evaluated,109704.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00019928,SAVA GmbH & Co. KG,Awarded,4721773800.0,BYR
http://search.worldbank.org/wcontractawards/procdetails/OP00019928,Tredi SA,Evaluated,7229908120.0,BYR
http://search.worldbank.org/wcontractawards/procdetails/OP00024857,Damen Shipyards Gorinchem,Awarded,4450000.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00024857,Unit Export Ltd,Evaluated,1536112.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00024857,Darnugol Associates,Evaluated,3500000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00024857,Rokel General Supplies,Evaluated,5467372.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00024857,Cantiere Navale Vittoria SpA,Evaluated,6980000.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00024857,Johs Gram-Hanssenais,Evaluated,8696649.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00007705,FPT InformationSystems Corporation,Awarded,66928301817.0,VND
http://search.worldbank.org/wcontractawards/procdetails/OP00007705,Association betweenHanoi Electronics Corporation and Sao Bac Dau Technology Corporation,Rejected,3388356.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00007705,DTS COMMUNICATIONTECHNOLOGYCORPORATION,Rejected,3814849.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00007704,FPT InformationSystems Corporation,Awarded,66928301817.0,VND
http://search.worldbank.org/wcontractawards/procdetails/OP00009158,FPT InformationSystem,Awarded,409184.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00009158,Joint Venture MtekInternational JSC (MTEK) and Vien Dat Trade & Service Co. Ltd (VIDACO),Evaluated,12953984400.0,VND
http://search.worldbank.org/wcontractawards/procdetails/OP00009158,SUN IVYInternational INC,Evaluated,14221621440.0,VND
http://search.worldbank.org/wcontractawards/procdetails/OP00009158,Joint Venture Viscojoint stock company (VISCO) and Metronic engineering SDN BHD (Metronic),Evaluated,975691.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00009158,Joint VentureJointStock Company for Telecom and Informatics(CT-IN) and SaoBacDau TechnologiesCorporation (SBD),Rejected,646306.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00009159,FPT InformationSystem,Awarded,995644.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00009159,Joint Venture Viscojoint stock company (VISCO) and Metronic engineering SDN BHD (Metronic),Evaluated,1216051.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00009159,Joint Venture SunIvy International INC. (Sun Ivy) and Advanced information technology & BuildingAutomation Co.LTD (AIC),Evaluated,616722.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00009156,Joint Venture NiemTin Company Limited (NTC)andViet Sang Tao Corporation (VST),Awarded,788324.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00009156,Joint Venture Viscojoint stock company (VISCO) and Metronic engineering SDN BHD (Metronic),Evaluated,861726.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00009156,Joint Venture JointStock Company for Telecom and Informatics(CT-IN) andNara Control Inc,Rejected,390710.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00009156,Joint VentureNewTechnology Application and tourism corporation (NEWTATCO)andSaoBacDau Technologies Corporation (SBD),Rejected,755165.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00012515,CMC Joint Stock Company,Awarded,214524.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00012515,Tinh Van Technologies Joint Stock Company,Evaluated,208006.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00012515,Sun Viet Technologies Joint Company,Evaluated,4308000000.0,VND
http://search.worldbank.org/wcontractawards/procdetails/OP00012515,FPT Information System Corporation,Evaluated,148000.0,USD
http://search.worldbank.org/wcontractawards/procdetails/OP00009638,TODINI Costruzioni Generali S.p.A.,Awarded,,
http://search.worldbank.org/wcontractawards/procdetails/OP00009638,"JV of ""RCT-5"" JSC and ""RCU-1"" JSC",Evaluated,,
http://search.worldbank.org/wcontractawards/procdetails/OP00009638,"""RCT-1 Vitebsk"" JSC",Evaluated,,
http://search.worldbank.org/wcontractawards/procdetails/OP00009638,GEMIQAYA SIRKETI MMC,Rejected,,
http://search.worldbank.org/wcontractawards/procdetails/OP00009638,ONUR Taahhut Tasimacilik VE Ticaret LTD.STI,Rejected,,
http://search.worldbank.org/wcontractawards/procdetails/OP00009638,"JV ""Alkesta"" CJSC and ""Siaulu Plantas"" CJSC",Rejected,,
http://search.worldbank.org/wcontractawards/procdetails/OP00009636,TODINI Costruzioni Generali S.p.A.,Awarded,,
http://search.worldbank.org/wcontractawards/procdetails/OP00009636,"""CET No.8"" JSC",Evaluated,,
http://search.worldbank.org/wcontractawards/procdetails/OP00009636,GEMIQAYA SIRKETI MMC,Rejected,,
http://search.worldbank.org/wcontractawards/procdetails/OP00009636,ONUR Taahhut Tasimacilik VE Ticaret LTD.STI,Rejected,,
http://search.worldbank.org/wcontractawards/procdetails/OP00009639,TODINI Costruzioni Generali S.p.A.,Awarded,,
http://search.worldbank.org/wcontractawards/procdetails/OP00009639,"JV of ""RCT No.2 Gomel"" JSC and ""RCU-1"" JSC",Evaluated,,
http://search.worldbank.org/wcontractawards/procdetails/OP00009639,GEMIQAYA SIRKETI MMC,Rejected,,
http://search.worldbank.org/wcontractawards/procdetails/OP00009639,ONUR Taahhut Tasimacilik VE Ticaret LTD.STI,Rejected,,
http://search.worldbank.org/wcontractawards/procdetails/OP00009639,"""Azerkorpu"" JSC",Rejected,,
http://search.worldbank.org/wcontractawards/procdetails/OP00009637,TODINI Costruzioni Generali S.p.A.,Awarded,,
http://search.worldbank.org/wcontractawards/procdetails/OP00009637,"JV of ""RCT-5"" JSC and ""RCU-1"" JSC",Evaluated,,
http://search.worldbank.org/wcontractawards/procdetails/OP00009637,GEMIQAYA SIRKETI MMC,Rejected,,
http://search.worldbank.org/wcontractawards/procdetails/OP00027643,Joint Venture IN2 doo Zagreb Croatia IN2 doo Sarajevo BiH ComTrade doo Sarajevo BIH and BBS doo Sarajevo BiH,Awarded,199900.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00027643,Joint Venture Info studio doo Sarajevo BiH and InfoDom doo Zagreb Croatia,Evaluated,279619.0,BAM
http://search.worldbank.org/wcontractawards/procdetails/OP00027643,Teched Ltd. Zagreb Croatia,Evaluated,280270.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00027643,Joint Venture Comp-2000 doo Sarajevo BiH and Ocean doo Travnik BiH,Rejected,155520.0,BAM
http://search.worldbank.org/wcontractawards/procdetails/OP00027643,Comland doo Ljubljana Slovenia,Rejected,813732.0,BAM
http://search.worldbank.org/wcontractawards/procdetails/OP00027643,Joint Venture Synergy International Systems Inc. Vienna VA USA and Lucid Linx doo Sarajevo BiH,Rejected,373373.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00027643,Lirex BG Ltd. Sofia Bulgaria,Rejected,69520.0,BAM
http://search.worldbank.org/wcontractawards/procdetails/OP00027643,Energoinvest d.d. Sarajevo BiH,Rejected,305240.0,BAM
http://search.worldbank.org/wcontractawards/procdetails/OP00027643,Seidor Barcelona Spain,Rejected,2030157.0,EUR
http://search.worldbank.org/wcontractawards/procdetails/OP00027643,Joint Venture KING ICT doo Sarajevo BiH and KING ICT doo Zagreb Croatia,Rejected,368500.0,BAM
http://search.worldbank.org/wcontractawards/procdetails/OP00008329,M/s. CMC Limited,Awarded,144171420.0,INR
http://search.worldbank.org/wcontractawards/procdetails/OP00008329,M/s NavayugaInfotech Private Limited. India Joint Venture with M/s Lumiplan Transport SAS France,Evaluated,2175829.0,EUR
